...1,item_number,description,category,item_link
5266,tls004,"LEGO Brand Store Male, Bat Wings and Crossbones - Indianapolis",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls004
5267,tls015,"LEGO Brand Store Male, Bat Wings and Crossbones - Lone Tree",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls015
5268,tls010,"LEGO Brand Store Male, Bat Wings and Crossbones - Toronto Sherway Square",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls010
5269,tls056,"LEGO Brand Store Male, Black Suit (no back printing) {Saarbrücken, So Ouest}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls056
5270,tls061,"LEGO Brand Store Male, Black Suit - Peabody",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls061
5271,tls030,"LEGO Brand Store Male, Black Suit - Toronto Fairview",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls030
5272,tls042,"LEGO Brand Store Male, Black Suit - Victor",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls042
5273,tls081,"LEGO Brand Store Male, Black Suit, Light Bluish Gray Legs, Dark Bluish Gray Smooth Hair (no specific back printing) {Glasgow}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls081
5274,tls024,"LEGO Brand Store Male, Blue Overalls - Pleasanton",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls024
5275,tls094,"LEGO Brand Store Male, Bowler Hat, Lester - Leicester Square London UK",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls094
5276,tls055,"LEGO Brand Store Male, Chef (no back printing) {Saarbrücken}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls055
5277,tls036,"LEGO Brand Store Male, Chef (no back printing) {So Ouest, Stratford}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls036
5278,tls052,"LEGO Brand Store Male, Chef - Overland Park",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls052
5279,tls028,"LEGO Brand Store Male, Chef - Toronto Fairview",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls028
5280,tls038,"LEGO Brand Store Male, Chef - Vancouver",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls038
5281,tls040,"LEGO Brand Store Male, Chef - Victor",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls040
5282,tls068,"LEGO Brand Store Male, Classic Space Minifigure Floating (no back printing) {Sheffield}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls068
5283,tls066,"LEGO Brand Store Male, Classic Space Minifigure Floating - (no back printing) {Manchester}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls066
5284,tls027,"LEGO Brand Store Male, Classic Space Minifigure Floating - Mission Viejo",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls027
5285,tls062,"LEGO Brand Store Male, Classic Space Minifigure Floating - Peabody",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls062
5286,tls041,"LEGO Brand Store Male, Classic Space Minifigure Floating - Victor",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls041
5287,tls044,"LEGO Brand Store Male, Classic Space Minifigure Floating Nashville",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls044
5288,tls035,"LEGO Brand Store Male, Construction Worker (no back printing) {Stratford}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls035
5289,tls025,"LEGO Brand Store Male, Construction Worker - Mission Viejo",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls025
5290,tls063,"LEGO Brand Store Male, Construction Worker - Peabody",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls063
5291,tls047,"LEGO Brand Store Male, Construction Worker - Wauwatosa",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls047
5292,tls020,"LEGO Brand Store Male, Dark Brown Hair - Liverpool",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls020
5293,tls021,"LEGO Brand Store Male, Dark Orange Hair - Liverpool",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls021
5294,tls019,"LEGO Brand Store Male, Dark Tan Hair - Liverpool",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls019
5295,tls018,"LEGO Brand Store Male, I Heart LEGOLAND - San Diego",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls018
5296,tls079,"LEGO Brand Store Male, Jail Prisoner Jacket over Prison Stripes (no specific back printing) {Leeds}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls079
5297,tls083,"LEGO Brand Store Male, Jail Prisoner Shirt with Prison Stripes - Toronto Yorkdale",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls083
5298,tls089,"LEGO Brand Store Male, KidsFest Torso, Red Hat and Legs (no back printing) - LEGO Store at KidsFest",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls089
5299,tls049,"LEGO Brand Store Male, Lion Knight - Houston",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls049
5300,tls058,"LEGO Brand Store Male, Lion Knight - Sunrise",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls058
5301,tls048,"LEGO Brand Store Male, Lion Knight - Wauwatosa",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls048
5302,tls034,"LEGO Brand Store Male, Octan (no back printing) {Stratford}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls034
5303,tls050,"LEGO Brand Store Male, Octan - Houston",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls050
5304,tls053,"LEGO Brand Store Male, Octan - Overland Park",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls053
5305,tls060,"LEGO Brand Store Male, Octan - Sunrise",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls060
5306,tls082,"LEGO Brand Store Male, Overalls Farmer Green, Brown Moustache and Goatee, No Headgear (no specific back printing) {Glasgow}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls082
5307,tls075,"LEGO Brand Store Male, Pirate Captain Brickbeard - Alpharetta",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls075
5308,tls043,"LEGO Brand Store Male, Pirate Captain Brickbeard - Nashville",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls043
5309,tls023,"LEGO Brand Store Male, Pirate Captain Brickbeard - Pleasanton",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls023
5310,tls037,"LEGO Brand Store Male, Pirate Captain Brickbeard - Vancouver",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls037
5311,tls064,"LEGO Brand Store Male, Plaid Button Shirt (no back printing) {Manchester}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls064
5312,tls076,"LEGO Brand Store Male, Plaid Button Shirt - Alpharetta",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls076
5313,tls051,"LEGO Brand Store Male, Plaid Button Shirt - Houston",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls051
5314,tls016,"LEGO Brand Store Male, Plaid Button Shirt - San Diego",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls016
5315,tls073,"LEGO Brand Store Male, Plaid Button Shirt, Dark Tan Legs (no back printing) {München}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls073
5316,tls077,"LEGO Brand Store Male, Plain White (no back printing) {Leeds}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls077
5317,tls065,"LEGO Brand Store Male, Plain White Torso, Cheek Lines (no back printing) {Manchester}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls065
5318,tls067,"LEGO Brand Store Male, Plain White Torso, Stubble (no back printing) {Sheffield}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls067
5319,tls085,"LEGO Brand Store Male, Post Office White Envelope and Stripe - Toronto Yorkdale",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls085
5320,tls009,"LEGO Brand Store Male, Surfboard on Ocean - Beachwood",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls009
5321,tls003,"LEGO Brand Store Male, Surfboard on Ocean - Costa Mesa",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls003
5322,tls006,"LEGO Brand Store Male, Surfboard on Ocean - Indianapolis",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls006
5323,tls013,"LEGO Brand Store Male, Surfboard on Ocean - Lone Tree",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls013
5324,tls012,"LEGO Brand Store Male, Surfboard on Ocean - Toronto Sherway Square",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls012
5325,tls084,"LEGO Brand Store Male, Surfboard on Ocean - Toronto Yorkdale",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls084
5326,tls093,"LEGO Brand Store Male, THE LEGO STORE Shanghai Disneytown 1st Anniversary",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls093
5327,tls071,"LEGO Brand Store Male, Young Squire (no back printing) {Lille}",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls071
5328,gen070,LEGO Club Lime Max,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen070
5329,gen029,LEGO Club Max,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen029
5330,tls092,"LEGO Employee, Female with Apron",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls092
5331,tls087,"LEGO Employee, Male with Apron",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls087
5332,tls095,"LEGO Employee, Male with Apron, LEGO Store at Kidsfest 2013",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls095
5333,gen155,"LEGO Employee, Red Cap - Kladno Factory Employee Gift",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen155
5334,tls097,LEGO Factory Employee,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls097
5335,gen028,LEGO Fan Weekend 2009 Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen028
5336,gen034,LEGO Fan Weekend 2010 Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen034
5337,gen040,LEGO Fan Weekend 2011 Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen040
5338,gen054,LEGO House Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen054
5339,gen133,"LEGO House Minifigure - LEGO Logo, 'Home of the Brick'",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen133
5340,gen042,LEGO Idea House,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen042
5341,gen100,LEGO Idea House Minifigure - LEGO Logo on Back,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen100
5342,gen102,LEGO Idea House Minifigure - LEGO Logo with LEGO History Website Address on Back,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen102
5343,gen101,LEGO Idea House Minifigure - LEGO Logo with Website Address on Back,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen101
5344,gen089,LEGO Ideas Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen089
5345,gen119,LEGO Inside Tour 2011 Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen119
5346,gen122,LEGO Inside Tour 2018 Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen122
5347,gen039,LEGO KidsFest 2010 Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen039
5348,gen109,LEGO Kladno 1.5.2018 Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen109
5349,gen057,LEGO Kladno 2013 Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen057
5350,gen074,LEGO Kladno Boy We Heart LEGO bricks Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen074
5351,gen072,Lego Kladno Children's Day 2015 'Health & Safety' Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen072
5352,gen073,LEGO Kladno Girl We Heart LEGO bricks Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen073
5353,gen071,LEGO Kladno PF 2016 Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen071
5354,gen076,LEGO Kladno PF 2017 Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen076
5355,gen110,Lego Kladno PF 2018 Holiday Minifigure Girl,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen110
5356,gen111,LEGO Kladno PF 2018 Holiday Minifigure Man,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen111
5357,tls096,LEGO Life Minifigure,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=tls096
5358,gen105,Lego Store Customer with Hawaiian Shirt,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen105
5359,gen106,Lego Store Customer with Tan Short Legs,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen106
5360,gen084,"LEGO Store Driver, Black Legs, Dark Red Cap with Hole",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen084
5361,gen083,"LEGO Store Employee, Dark Blue Legs, Brown Beard",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen083
5362,gen090,"LEGO Store Employee, Male, Black Shirt",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen090
5363,gen091,LEGO VIP Letter I (Monochrome),LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen091
5364,gen058,LEGOLAND Train Operator,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen058
5365,hol198,Love Elephant,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=hol198
5366,twn351,"Male with Black Hair, Lime Sleeveless Hoodie, Green Legs (Ludo Green)",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=twn351
5367,twn349,"Male with Dark Brown Hair, Goatee, White Hoodie with Bright Light Blue Hood and Pocket (Ludo Blue)",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=twn349
5368,twn355,"Male with Dark Orange Hair, Glasses, Red Flannel Shirt, Red Legs (Ludo Red)",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=twn355
5369,twn353,"Male with Tan Hair, Tank Top with White Surfer Logo, Red Swimsuit (Ludo Yellow)",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=twn353
5370,gen075,Mr. Rebrick (2014),LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen075
5371,gen088,Mr. Rebrick (2016),LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen088
5372,hol241,Mrs. Claus,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=hol241
5373,gen160,"Newsstand Worker, Blue Cap, Striped Shirt, Red Bow Tie",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen160
5374,game014,"Octan - Jacket with Red and Green Stripe, Red Legs, White Helmet, Trans-Black Visor, Crooked Smile and Laugh Lines",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=game014
5375,gen131,"Operaciones de Mexico Grand Opening, March 2009",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen131
5376,gen079,"Orange Jacket with Hood over Light Blue Sweater, Dark Tan Legs, Dark Blue Cap with Hole",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen079
5377,game016,"Overalls Blue over V-Neck Shirt, Blue Legs, Dark Brown Smooth Hair, Black and Silver Sunglasses, Black Eyebrows",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=game016
5378,hol210,Penguin Boy,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=hol210
5379,hol235a,Pink Elf - Dark Turquoise Legs,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=hol235a
5380,hol235,Pink Elf - Green Legs,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=hol235
5381,gen064,"Plaid Button Shirt, Olive Green Legs, Dark Orange Smooth Hair",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen064
5382,gen142,Play Day Cognitive,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen142
5383,gen145,Play Day Creative,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen145
5384,gen146,Play Day Emotional,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen146
5385,gen144,Play Day Physical,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen144
5386,gen143,Play Day Social,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen143
5387,game013,"Police - Female Officer, Black Legs, Reddish Brown Hair Mid-Length with Part over Right Shoulder, Crow's Feet and Beauty Mark",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=game013
5388,game009,"Police - Jail Prisoner 50380 Prison Stripes, Black Legs, Dark Bluish Gray Knit Cap, Beard Stubble and Scowl",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=game009
5389,game011,"Press Woman / Reporter - Red Legs, Dark Orange Female Hair Short Swept Sideways, Peach Lips, Open Mouth Smile",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=game011
5390,hol245,Pug Costume Guy - Bow Tie,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=hol245
5391,gen104,ReBrick Competition Winner,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen104
5392,game010,"Red Female Top with 2 White Buttons and Black Straps, Red Legs, White Helmet, Scuba Mask, Peach Lips, Open Mouth Smile",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=game010
5393,twn354,"Reporter, Female, Dark Orange Hair with Sidebangs, Glasses, Red Blazer with Press Pass (Ludo Red)",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=twn354
5394,hol242,"Rock Star, Female",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=hol242
5395,gen150,Roman Chariot Rider,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen150
5396,hol239,"Santa - Red Legs, Fur Lined Jacket, White Eyebrows, Glasses",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=hol239
5397,gen116,Seymour Papert,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen116
5398,gen060,"Shirt with Female Rainbow Stars Pattern, Dark Purple Legs, Dark Red Hair Ponytail Long with Side Bangs",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen060
5399,hol237,Skeleton Guy - White Head,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=hol237
5400,hol244,"Snowboarder, Female",LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=hol244
5401,gen117,Staff LEGO Games,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen117
5402,gen118,Staff The LEGO Experience Tour,LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen118
5403,gen132,Store Employee (100 LEGO Stores - North America Back Printing),LEGO Brand,https://bricklink.com/v2/catalog/catalogitem.page?M=gen132
